cas_rn,analyte_name,synonym,synonym_normalized
173159-57-4,Foramsulfuron,"2-[(4,6-dimethoxypyrimidin-2-yl)carbamoylsulfamoyl]-4-formamido-N,N-dimethyl-benzamide","2-[(4,6-dimethoxypyrimidin-2-yl)carbamoylsulfamoyl]-4-formamido-n,n-dimethyl-benzamide"
173159-57-4,Foramsulfuron,NCGC00168314-01,ncgc00168314-01
173159-57-4,Foramsulfuron,AM20120621,am20120621
173159-57-4,Foramsulfuron,CS-0569282,cs-0569282
173159-57-4,Foramsulfuron,NS00000389,ns00000389
173159-57-4,Foramsulfuron,"Foramsulfuron, PESTANAL(R), analytical standard","foramsulfuron, pestanal(r), analytical standard"
173159-57-4,Foramsulfuron,Q22807801,q22807801
173159-57-4,Foramsulfuron,"2-(N-(4,6-dimethoxypyrimidin-2-ylcarbamoyl)sulfamoyl)-4-formamido-N,N-dimethylbenzamide","2-(n-(4,6-dimethoxypyrimidin-2-ylcarbamoyl)sulfamoyl)-4-formamido-n,n-dimethylbenzamide"
173159-57-4,Foramsulfuron,"2-(((((4,6-DIMETHOXY-2-PYRIMIDINYL)AMINO)CARBONYL)AMINO)SULFONYL)-4-(FORMYLAMINO)-N,N-DIMETHYLBENZAMIDE","2-(((((4,6-dimethoxy-2-pyrimidinyl)amino)carbonyl)amino)sulfonyl)-4-(formylamino)-n,n-dimethylbenzamide"
173159-57-4,Foramsulfuron,"N,N-Dimethyl 2-(N-(N-(4,6-dimethoxypyrimid-2-yl)-aminocarbonyl)-aminosulfonyl)4-formamidobenzamide","n,n-dimethyl 2-(n-(n-(4,6-dimethoxypyrimid-2-yl)-aminocarbonyl)-aminosulfonyl)4-formamidobenzamide"
173159-57-4,Foramsulfuron,"N-[(4,6-Dimethoxypyrimidin-2-yl)aminocarbonyl]-5-formylamino-2-dimethylaminocarbonylbenzenesulfonamide","n-[(4,6-dimethoxypyrimidin-2-yl)aminocarbonyl]-5-formylamino-2-dimethylaminocarbonylbenzenesulfonamide"
135397-30-7,Halosulfuron,Halosulfuron,halosulfuron
135397-30-7,Halosulfuron,135397-30-7,135397-30-7
135397-30-7,Halosulfuron,Halosulfuron [ISO:BSI],halosulfuron [iso:bsi]
135397-30-7,Halosulfuron,UNII-8WU8U5S0UR,unii-8wu8u5s0ur
135397-30-7,Halosulfuron,8WU8U5S0UR,8wu8u5s0ur
135397-30-7,Halosulfuron,HALOSULFURON [ISO],halosulfuron [iso]
135397-30-7,Halosulfuron,DTXSID3074947,dtxsid3074947
135397-30-7,Halosulfuron,"1H-Pyrazole-4-carboxylic acid, 3-chloro-5-(((((4,6-dimethoxy-2-pyrimidinyl)amino)carbonyl)amino)sulfonyl)-1-methyl-","1h-pyrazole-4-carboxylic acid, 3-chloro-5-(((((4,6-dimethoxy-2-pyrimidinyl)amino)carbonyl)amino)sulfonyl)-1-methyl-"
135397-30-7,Halosulfuron,"1H-Pyrazole-4-carboxylic acid, 3-chloro-5-[[[[(4,6-dimethoxy-2-pyrimidinyl)amino]carbonyl]amino]sulfonyl]-1-methyl-","1h-pyrazole-4-carboxylic acid, 3-chloro-5-[[[[(4,6-dimethoxy-2-pyrimidinyl)amino]carbonyl]amino]sulfonyl]-1-methyl-"
135397-30-7,Halosulfuron,"3-chloro-5-(4,6-dimethoxypyrimidin-2-ylcarbamoylsulfamoyl)-1-methylpyrazole-4-carboxylic acid","3-chloro-5-(4,6-dimethoxypyrimidin-2-ylcarbamoylsulfamoyl)-1-methylpyrazole-4-carboxylic acid"
135397-30-7,Halosulfuron,"3-CHLORO-5-(((((4,6-DIMETHOXY-2-PYRIMIDINYL)AMINO)CARBONYL)AMINO)SULFONYL)-1-METHYL-1H-PYRAZOLE-4-CARBOXYLIC ACID","3-chloro-5-(((((4,6-dimethoxy-2-pyrimidinyl)amino)carbonyl)amino)sulfonyl)-1-methyl-1h-pyrazole-4-carboxylic acid"
135397-30-7,Halosulfuron,RefChem:145118,refchem:145118
135397-30-7,Halosulfuron,DTXCID4034318,dtxcid4034318
135397-30-7,Halosulfuron,"3-chloro-5-[(4,6-dimethoxypyrimidin-2-yl)carbamoylsulfamoyl]-1-methylpyrazole-4-carboxylic acid","3-chloro-5-[(4,6-dimethoxypyrimidin-2-yl)carbamoylsulfamoyl]-1-methylpyrazole-4-carboxylic acid"
135397-30-7,Halosulfuron,"1H-Pyrazole-4-carboxylicacid,3-chloro-5-[[[[(4,6-dimethoxy-2-pyrimidinyl)amino]carbonyl]amino]sulfonyl]-1-methyl-","1h-pyrazole-4-carboxylicacid,3-chloro-5-[[[[(4,6-dimethoxy-2-pyrimidinyl)amino]carbonyl]amino]sulfonyl]-1-methyl-"
135397-30-7,Halosulfuron,ACMC-20mvqz,acmc-20mvqz
135397-30-7,Halosulfuron,SCHEMBL66216,schembl66216
135397-30-7,Halosulfuron,orb2653212,orb2653212
135397-30-7,Halosulfuron,CHEMBL2251588,chembl2251588
135397-30-7,Halosulfuron,CTK4B9805,ctk4b9805
135397-30-7,Halosulfuron,KFA39730,kfa39730
135397-30-7,Halosulfuron,EX-A11508,ex-a11508
135397-30-7,Halosulfuron,AKOS025311541,akos025311541
135397-30-7,Halosulfuron,Q27271137,q27271137
135397-30-7,Halosulfuron,"3-CHLORO-5-[(4,6-DIMETHOXYPYRIMIDIN-2-YL)CARBAMOYLSULFAMOYL]-1-METHYL- PYRAZOLE-4-CARBOXYLIC ACID","3-chloro-5-[(4,6-dimethoxypyrimidin-2-yl)carbamoylsulfamoyl]-1-methyl- pyrazole-4-carboxylic acid"
135397-30-7,Halosulfuron,"Halosulfuron; 1H-Pyrazole-4-carboxylic acid, 3-chloro-5-[[[[(4,6-dimethoxy-2-pyrimidinyl)amino]carbonyl]amino]sulfonyl]-1-methyl-; 3-Chloro-5-[[[[(4,6-dimethoxy-2-pyrimidinyl)amino]carbonyl]amino]sulfonyl]-1-methyl-1H-pyrazole-4-carboxylic acid; Halosulfuron","halosulfuron; 1h-pyrazole-4-carboxylic acid, 3-chloro-5-[[[[(4,6-dimethoxy-2-pyrimidinyl)amino]carbonyl]amino]sulfonyl]-1-methyl-; 3-chloro-5-[[[[(4,6-dimethoxy-2-pyrimidinyl)amino]carbonyl]amino]sulfonyl]-1-methyl-1h-pyrazole-4-carboxylic acid; halosulfuron"
1190-28-9,Malathion diacid,Malathion diacid,malathion diacid
1190-28-9,Malathion diacid,MALATHION DICARBOXYLIC ACID,malathion dicarboxylic acid
1190-28-9,Malathion diacid,Malathiondicarboxylic Acid,malathiondicarboxylic acid
1190-28-9,Malathion diacid,UNII-M523N0T44K,unii-m523n0t44k
1190-28-9,Malathion diacid,M523N0T44K,m523n0t44k
1190-28-9,Malathion diacid,"Butanedioic acid, ((dimethoxyphosphinothioyl)thio)-","butanedioic acid, ((dimethoxyphosphinothioyl)thio)-"
1190-28-9,Malathion diacid,AI3-10627,ai3-10627
1190-28-9,Malathion diacid,DTXSID7052739,dtxsid7052739
1190-28-9,Malathion diacid,"O,O-Dimethyl S-(1,2-dicarboxyethyl) Phosphorodithioate","o,o-dimethyl s-(1,2-dicarboxyethyl) phosphorodithioate"
1190-28-9,Malathion diacid,2-[(Dimethoxyphosphorothioyl)sulfanyl]succinic Acid,2-[(dimethoxyphosphorothioyl)sulfanyl]succinic acid
1190-28-9,Malathion diacid,2-((DIMETHOXYPHOSPHOROTHIOYL)SULFANYL)SUCCINIC ACID,2-((dimethoxyphosphorothioyl)sulfanyl)succinic acid
1190-28-9,Malathion diacid,"BUTANEDIOIC ACID, 2-((DIMETHOXYPHOSPHINOTHIOYL)THIO)-","butanedioic acid, 2-((dimethoxyphosphinothioyl)thio)-"
1190-28-9,Malathion diacid,"Butanedioic acid, [(dimethoxyphosphinothioyl)thio]-","butanedioic acid, [(dimethoxyphosphinothioyl)thio]-"
1190-28-9,Malathion diacid,RefChem:199997,refchem:199997
1190-28-9,Malathion diacid,DTXCID4031277,dtxcid4031277
1190-28-9,Malathion diacid,1190-28-9,1190-28-9
1190-28-9,Malathion diacid,MALATHIONDICARBOXYLICACID,malathiondicarboxylicacid
1190-28-9,Malathion diacid,2-dimethoxyphosphinothioylsulfanylbutanedioic acid,2-dimethoxyphosphinothioylsulfanylbutanedioic acid
1190-28-9,Malathion diacid,SCHEMBL2180257,schembl2180257
1190-28-9,Malathion diacid,CHEBI:189747,chebi:189747
1190-28-9,Malathion diacid,MSK20077,msk20077
1190-28-9,Malathion diacid,NS00006008,ns00006008
1190-28-9,Malathion diacid,2-dimethoxyphosphinothioylsulanylbutanedioic acid,2-dimethoxyphosphinothioylsulanylbutanedioic acid
1190-28-9,Malathion diacid,"Malathion diacid, PESTANAL(R), analytical standard","malathion diacid, pestanal(r), analytical standard"
1190-28-9,Malathion diacid,Q27283497,q27283497
1190-28-9,Malathion diacid,"Succinic acid, mercapto-, O,O-dimethyl phosphorodithioate","succinic acid, mercapto-, o,o-dimethyl phosphorodithioate"
159956-64-6,Metolachlor mercapturate,Metolachlor mercapturate,metolachlor mercapturate
159956-64-6,Metolachlor mercapturate,159956-64-6,159956-64-6
159956-64-6,Metolachlor mercapturate,METOLACHLORMERCAPTURATE,metolachlormercapturate
159956-64-6,Metolachlor mercapturate,(2R)-2-acetamido-3-[2-[2-ethyl-N-(1-methoxypropan-2-yl)-6-methylanilino]-2-oxoethyl]sulfanylpropanoic acid,(2r)-2-acetamido-3-[2-[2-ethyl-n-(1-methoxypropan-2-yl)-6-methylanilino]-2-oxoethyl]sulfanylpropanoic acid
159956-64-6,Metolachlor mercapturate,MSK22407,msk22407
208465-21-8,Mesosulfuron methyl,Mesosulfuron-methyl,mesosulfuron-methyl
208465-21-8,Mesosulfuron methyl,208465-21-8,208465-21-8
208465-21-8,Mesosulfuron methyl,Mesomaxx,mesomaxx
208465-21-8,Mesosulfuron methyl,OSPREY,osprey
208465-21-8,Mesosulfuron methyl,SILVERADO,silverado
208465-21-8,Mesosulfuron methyl,22L00R79A6,22l00r79a6
208465-21-8,Mesosulfuron methyl,DTXSID6034712,dtxsid6034712
208465-21-8,Mesosulfuron methyl,AE-F130060,ae-f130060
208465-21-8,Mesosulfuron methyl,Mesosulfuron methyl,mesosulfuron methyl
208465-21-8,Mesosulfuron methyl,"methyl 2-((((4,6-dimethoxypyrimidin-2-yl)carbamoyl)amino)sulfonyl)-4-(methanesulfonamidomethyl)benzoate","methyl 2-((((4,6-dimethoxypyrimidin-2-yl)carbamoyl)amino)sulfonyl)-4-(methanesulfonamidomethyl)benzoate"
208465-21-8,Mesosulfuron methyl,"methyl 2-({[(4,6-dimethoxypyrimidin-2-yl)carbamoyl]amino}sulfonyl)-4-(methanesulfonamidomethyl)benzoate","methyl 2-({[(4,6-dimethoxypyrimidin-2-yl)carbamoyl]amino}sulfonyl)-4-(methanesulfonamidomethyl)benzoate"
208465-21-8,Mesosulfuron methyl,RefChem:156679,refchem:156679
208465-21-8,Mesosulfuron methyl,DTXCID4014712,dtxcid4014712
208465-21-8,Mesosulfuron methyl,Mesosulfuron-methyl [ISO],mesosulfuron-methyl [iso]
208465-21-8,Mesosulfuron methyl,MFCD04112616,mfcd04112616
208465-21-8,Mesosulfuron methyl,"methyl 2-[(4,6-dimethoxypyrimidin-2-yl)carbamoylsulfamoyl]-4-(methanesulfonamidomethyl)benzoate","methyl 2-[(4,6-dimethoxypyrimidin-2-yl)carbamoylsulfamoyl]-4-(methanesulfonamidomethyl)benzoate"
208465-21-8,Mesosulfuron methyl,"Benzoic acid, 2-[[[[(4,6-dimethoxy-2-pyrimidinyl)amino]carbonyl]amino]sulfonyl]-4-[[(methylsulfonyl)amino]methyl]-, methyl ester","benzoic acid, 2-[[[[(4,6-dimethoxy-2-pyrimidinyl)amino]carbonyl]amino]sulfonyl]-4-[[(methylsulfonyl)amino]methyl]-, methyl ester"
208465-21-8,Mesosulfuron methyl,Mesosulfuron-methyl 100 microg/mL in Acetonitrile,mesosulfuron-methyl 100 microg/ml in acetonitrile
208465-21-8,Mesosulfuron methyl,"methyl 2-(N-((4,6-dimethoxypyrimidin-2-yl)carbamoyl)sulfamoyl)-4-(methylsulfonamidomethyl)benzoate","methyl 2-(n-((4,6-dimethoxypyrimidin-2-yl)carbamoyl)sulfamoyl)-4-(methylsulfonamidomethyl)benzoate"
208465-21-8,Mesosulfuron methyl,"Benzoic acid, 2-(((((4,6-dimethoxy-2-pyrimidinyl)amino)carbonyl)amino)sulfonyl)-4-(((methylsulfonyl)amino)methyl)-, methyl ester","benzoic acid, 2-(((((4,6-dimethoxy-2-pyrimidinyl)amino)carbonyl)amino)sulfonyl)-4-(((methylsulfonyl)amino)methyl)-, methyl ester"
208465-21-8,Mesosulfuron methyl,C17H21N5O9S2,c17h21n5o9s2
208465-21-8,Mesosulfuron methyl,AE F130060 00,ae f130060 00
208465-21-8,Mesosulfuron methyl,SCHEMBL116828,schembl116828
208465-21-8,Mesosulfuron methyl,orb1306902,orb1306902
208465-21-8,Mesosulfuron methyl,CHEMBL1883630,chembl1883630
208465-21-8,Mesosulfuron methyl,MESOSULFURON-METHYL [MI],mesosulfuron-methyl [mi]
208465-21-8,Mesosulfuron methyl,UNII-22L00R79A6,unii-22l00r79a6
208465-21-8,Mesosulfuron methyl,HSDB 7889,hsdb 7889
208465-21-8,Mesosulfuron methyl,MSK22284,msk22284
208465-21-8,Mesosulfuron methyl,AKOS024463744,akos024463744
208465-21-8,Mesosulfuron methyl,DS-8021,ds-8021
208465-21-8,Mesosulfuron methyl,FM40983,fm40983
208465-21-8,Mesosulfuron methyl,"Benzoic acid, 2-(4,6-dimethoxy-2-pyrimidinyl)aminocarbonylaminosulfonyl-4-(methylsulfonyl)amin","benzoic acid, 2-(4,6-dimethoxy-2-pyrimidinyl)aminocarbonylaminosulfonyl-4-(methylsulfonyl)amin"
208465-21-8,Mesosulfuron methyl,NCGC00168322-01,ncgc00168322-01
208465-21-8,Mesosulfuron methyl,AC-28793,ac-28793
208465-21-8,Mesosulfuron methyl,HY-126987,hy-126987
208465-21-8,Mesosulfuron methyl,CS-0109099,cs-0109099
208465-21-8,Mesosulfuron methyl,NS00009416,ns00009416
208465-21-8,Mesosulfuron methyl,EN300-1168892,en300-1168892
208465-21-8,Mesosulfuron methyl,465M218,465m218
208465-21-8,Mesosulfuron methyl,"Mesosulfuron-methyl, PESTANAL(R), analytical standard","mesosulfuron-methyl, pestanal(r), analytical standard"
208465-21-8,Mesosulfuron methyl,Q27253658,q27253658
208465-21-8,Mesosulfuron methyl,Z3005514485,z3005514485
208465-21-8,Mesosulfuron methyl,"2-(((((4,6-DIMETHOXY-2-PYRIMIDINYL)AMINO)CARBONYL)AMINO)SULFONYL)-4-(((METHYLSULFONYL)AMINO)METHYL)BENZOIC ACID METHYL ESTER","2-(((((4,6-dimethoxy-2-pyrimidinyl)amino)carbonyl)amino)sulfonyl)-4-(((methylsulfonyl)amino)methyl)benzoic acid methyl ester"
208465-21-8,Mesosulfuron methyl,"methyl 2-({[(4,6-dimethoxypyrimidin-2-yl)carbamoyl]amino}sulfonyl)-4-{[(methylsulfonyl)amino]methyl}benzoate","methyl 2-({[(4,6-dimethoxypyrimidin-2-yl)carbamoyl]amino}sulfonyl)-4-{[(methylsulfonyl)amino]methyl}benzoate"
208465-21-8,Mesosulfuron methyl,"METHYL 2-(3-(4,6-DIMETHOXYPYRIMIDIN-2-YL)UREIDOSULFONYL)-4-METHANESULFONAMIDOMETHYLBENZOATE","methyl 2-(3-(4,6-dimethoxypyrimidin-2-yl)ureidosulfonyl)-4-methanesulfonamidomethylbenzoate"
74223-64-6,Metsulfuron methyl,METSULFURON-METHYL,metsulfuron-methyl
74223-64-6,Metsulfuron methyl,74223-64-6,74223-64-6
74223-64-6,Metsulfuron methyl,Metsulfuron methyl,metsulfuron methyl
74223-64-6,Metsulfuron methyl,ALLY,ally
74223-64-6,Metsulfuron methyl,Granstar,granstar
74223-64-6,Metsulfuron methyl,Gropper,gropper
74223-64-6,Metsulfuron methyl,Allie,allie
74223-64-6,Metsulfuron methyl,Escort,escort
74223-64-6,Metsulfuron methyl,Metsulfuron methyl ester,metsulfuron methyl ester
74223-64-6,Metsulfuron methyl,Escort (pesticide),escort (pesticide)
74223-64-6,Metsulfuron methyl,"methyl 2-[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoylsulfamoyl]benzoate","methyl 2-[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoylsulfamoyl]benzoate"
74223-64-6,Metsulfuron methyl,ALLY 20DF,ally 20df
74223-64-6,Metsulfuron methyl,HCHA 92HA,hcha 92ha
74223-64-6,Metsulfuron methyl,DPD 63760H,dpd 63760h
74223-64-6,Metsulfuron methyl,DPX 6376,dpx 6376
74223-64-6,Metsulfuron methyl,DTXSID6023864,dtxsid6023864
74223-64-6,Metsulfuron methyl,CHEBI:39678,chebi:39678
74223-64-6,Metsulfuron methyl,T 6376,t 6376
74223-64-6,Metsulfuron methyl,"METHYL 2-[({[(4-METHOXY-6-METHYL-1,3,5-TRIAZIN-2-YL)AMINO]CARBONYL}AMINO)SULFONYL]BENZOATE","methyl 2-[({[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)amino]carbonyl}amino)sulfonyl]benzoate"
74223-64-6,Metsulfuron methyl,"N-((4-Methoxy-6-methyl-1,3,5-triazin-2-yl)aminocarbonyl)-2-methoxycarbonylbenzenesulfonamide","n-((4-methoxy-6-methyl-1,3,5-triazin-2-yl)aminocarbonyl)-2-methoxycarbonylbenzenesulfonamide"
74223-64-6,Metsulfuron methyl,DTXCID303864,dtxcid303864
74223-64-6,Metsulfuron methyl,"Benzoic acid, 2-(((((4-methoxy-6-methyl-1,3,5-triazin-2-yl)amino)carbonyl)amino)sulfonyl)-, methyl ester","benzoic acid, 2-(((((4-methoxy-6-methyl-1,3,5-triazin-2-yl)amino)carbonyl)amino)sulfonyl)-, methyl ester"
74223-64-6,Metsulfuron methyl,2589ET7417,2589et7417
74223-64-6,Metsulfuron methyl,DPX-T6376,dpx-t6376
74223-64-6,Metsulfuron methyl,"Methyl 2-(((((4-methoxy-6-methyl-1,3,5-triazin-2-yl)amino)carbonyl)amino)sulfonyl)benzoate","methyl 2-(((((4-methoxy-6-methyl-1,3,5-triazin-2-yl)amino)carbonyl)amino)sulfonyl)benzoate"
74223-64-6,Metsulfuron methyl,"N-[(4-Methoxy-6-methyl-1,3,5-triazin-2-yl)aminocarbonyl]-2-methoxycarbonylbenzenesulfonamide","n-[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)aminocarbonyl]-2-methoxycarbonylbenzenesulfonamide"
74223-64-6,Metsulfuron methyl,"Benzoic acid, 2-[[[[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)amino]carbonyl]amino]sulfonyl]-, methyl ester","benzoic acid, 2-[[[[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)amino]carbonyl]amino]sulfonyl]-, methyl ester"
74223-64-6,Metsulfuron methyl,"methyl 2-((4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoylsulfamoyl)benzoate","methyl 2-((4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoylsulfamoyl)benzoate"
74223-64-6,Metsulfuron methyl,RefChem:158410,refchem:158410
74223-64-6,Metsulfuron methyl,"methyl 2-((((4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoyl)amino)sulfonyl)benzoate","methyl 2-((((4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoyl)amino)sulfonyl)benzoate"
74223-64-6,Metsulfuron methyl,616-063-8,616-063-8
74223-64-6,Metsulfuron methyl,MetsulfuronMethyl,metsulfuronmethyl
74223-64-6,Metsulfuron methyl,MFCD00128061,mfcd00128061
74223-64-6,Metsulfuron methyl,"methyl 2-{[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoyl]sulfamoyl}benzoate","methyl 2-{[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoyl]sulfamoyl}benzoate"
74223-64-6,Metsulfuron methyl,Brush-off,brush-off
74223-64-6,Metsulfuron methyl,Caswell No. 419H,caswell no. 419h
74223-64-6,Metsulfuron methyl,1MM,1mm
74223-64-6,Metsulfuron methyl,HSDB 6849,hsdb 6849
74223-64-6,Metsulfuron methyl,Metsulfuron methyl ester [ANSI],metsulfuron methyl ester [ansi]
74223-64-6,Metsulfuron methyl,DPX-T 6376,dpx-t 6376
74223-64-6,Metsulfuron methyl,EPA Pesticide Chemical Code 122010,epa pesticide chemical code 122010
74223-64-6,Metsulfuron methyl,BRN 0587472,brn 0587472
74223-64-6,Metsulfuron methyl,Metsulfuron-methyl [ISO:BSI],metsulfuron-methyl [iso:bsi]
74223-64-6,Metsulfuron methyl,Metsulphuron methyl,metsulphuron methyl
74223-64-6,Metsulfuron methyl,UNII-2589ET7417,unii-2589et7417
74223-64-6,Metsulfuron methyl,Metsulfuron-methyl solution,metsulfuron-methyl solution
74223-64-6,Metsulfuron methyl,"Methyl 2-(3-(4-methoxy-6-methyl-1,3,5-triazin-2-yl)ureidosulfonyl)benzoate","methyl 2-(3-(4-methoxy-6-methyl-1,3,5-triazin-2-yl)ureidosulfonyl)benzoate"
74223-64-6,Metsulfuron methyl,"Methyl 2-(3-(4-methoxy-6-methyl-1,3,5-triazin-2-yl)ureidosulphonyl)benzoate","methyl 2-(3-(4-methoxy-6-methyl-1,3,5-triazin-2-yl)ureidosulphonyl)benzoate"
74223-64-6,Metsulfuron methyl,N-((2-Methylcarbonyl)phenyl)sulfonyl-N'-(6-methoxy-4-methyl-2-triazinyl)urea,n-((2-methylcarbonyl)phenyl)sulfonyl-n'-(6-methoxy-4-methyl-2-triazinyl)urea
74223-64-6,Metsulfuron methyl,Oprea1_737469,oprea1_737469
74223-64-6,Metsulfuron methyl,SCHEMBL21583,schembl21583
74223-64-6,Metsulfuron methyl,CBDivE_002527,cbdive_002527
74223-64-6,Metsulfuron methyl,"2-(((((4-Methoxy-6-methyl-1,3,5-triazin-2yl)amino)carbonyl)amino)sulfonyl)benzoic acid methyl ester","2-(((((4-methoxy-6-methyl-1,3,5-triazin-2yl)amino)carbonyl)amino)sulfonyl)benzoic acid methyl ester"
74223-64-6,Metsulfuron methyl,5-26-09-00406 (Beilstein Handbook Reference),5-26-09-00406 (beilstein handbook reference)
74223-64-6,Metsulfuron methyl,Metsulfuron-methyl (Standard),metsulfuron-methyl (standard)
74223-64-6,Metsulfuron methyl,orb1306427,orb1306427
74223-64-6,Metsulfuron methyl,METSULFURON-METHYL [MI],metsulfuron-methyl [mi]
74223-64-6,Metsulfuron methyl,CHEMBL1229749,chembl1229749
74223-64-6,Metsulfuron methyl,METSULFURON-METHYL [ISO],metsulfuron-methyl [iso]
74223-64-6,Metsulfuron methyl,SCHEMBL27969384,schembl27969384
74223-64-6,Metsulfuron methyl,SCHEMBL29378591,schembl29378591
74223-64-6,Metsulfuron methyl,SCHEMBL29433235,schembl29433235
74223-64-6,Metsulfuron methyl,HY-B1869R,hy-b1869r
74223-64-6,Metsulfuron methyl,METSULFURON-METHYL [HSDB],metsulfuron-methyl [hsdb]
74223-64-6,Metsulfuron methyl,HY-B1869,hy-b1869
74223-64-6,Metsulfuron methyl,MSK22285,msk22285
74223-64-6,Metsulfuron methyl,Tox21_200856,tox21_200856
74223-64-6,Metsulfuron methyl,STL454095,stl454095
74223-64-6,Metsulfuron methyl,AKOS003625225,akos003625225
74223-64-6,Metsulfuron methyl,AE F075736,ae f075736
74223-64-6,Metsulfuron methyl,FM37506,fm37506
74223-64-6,Metsulfuron methyl,"Metsulfuron-methyl, analytical standard","metsulfuron-methyl, analytical standard"
74223-64-6,Metsulfuron methyl,NCGC00168323-01,ncgc00168323-01
74223-64-6,Metsulfuron methyl,NCGC00168323-02,ncgc00168323-02
74223-64-6,Metsulfuron methyl,NCGC00258410-01,ncgc00258410-01
74223-64-6,Metsulfuron methyl,AC-18012,ac-18012
74223-64-6,Metsulfuron methyl,AS-12802,as-12802
74223-64-6,Metsulfuron methyl,CAS-74223-64-6,cas-74223-64-6
74223-64-6,Metsulfuron methyl,DB-055852,db-055852
74223-64-6,Metsulfuron methyl,CS-0013936,cs-0013936
74223-64-6,Metsulfuron methyl,NS00010090,ns00010090
74223-64-6,Metsulfuron methyl,G12333,g12333
74223-64-6,Metsulfuron methyl,223M646,223m646
74223-64-6,Metsulfuron methyl,Q4803950,q4803950
74223-64-6,Metsulfuron methyl,"Metsulfuron-methyl, PESTANAL(R), analytical standard","metsulfuron-methyl, pestanal(r), analytical standard"
74223-64-6,Metsulfuron methyl,"Methyl 2-(N-((4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoyl)sulfamoyl)benzoate","methyl 2-(n-((4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoyl)sulfamoyl)benzoate"
74223-64-6,Metsulfuron methyl,"methyl 2-[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)aminocarbonyl]aminosulfonylbenzoate","methyl 2-[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)aminocarbonyl]aminosulfonylbenzoate"
74223-64-6,Metsulfuron methyl,Methyl-2[[[[(4-methoxy-6-Methyl-1.3.5triazin-2-yl)-amino]carbonyl]amino]sulfonyl]benzoate,methyl-2[[[[(4-methoxy-6-methyl-1.3.5triazin-2-yl)-amino]carbonyl]amino]sulfonyl]benzoate
74223-64-6,Metsulfuron methyl,"2-(((((4-METHOXY-6-METHYL-1,3,5-TRIAZIN-2-YL)AMINO)CARBONYL)AMINO)SULFONYL)BENZOIC ACID METHYL ESTER","2-(((((4-methoxy-6-methyl-1,3,5-triazin-2-yl)amino)carbonyl)amino)sulfonyl)benzoic acid methyl ester"
74223-64-6,Metsulfuron methyl,"2-[[(4-Methoxy-6-methyl-1,3,5-triazin-2-yl)aminocarbonyl]aminosulfonyl]benzoic acid, methyl ester","2-[[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)aminocarbonyl]aminosulfonyl]benzoic acid, methyl ester"
74223-64-6,Metsulfuron methyl,"N-[(4-Methoxy-6-methyl-1,3,5-triazin-2-yl)aminocarbonyl]-2- methoxycarbonylbenzenesulfonamide","n-[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)aminocarbonyl]-2- methoxycarbonylbenzenesulfonamide"
60-51-5,Dimethoate,dimethoate,dimethoate
60-51-5,Dimethoate,60-51-5,60-51-5
60-51-5,Dimethoate,Phosphamide,phosphamide
60-51-5,Dimethoate,Rogor,rogor
60-51-5,Dimethoate,Aadimethoal,aadimethoal
60-51-5,Dimethoate,Perfecthion,perfecthion
60-51-5,Dimethoate,Perfekthion,perfekthion
60-51-5,Dimethoate,Phosphamid,phosphamid
60-51-5,Dimethoate,Daphene,daphene
60-51-5,Dimethoate,Dimeton,dimeton
60-51-5,Dimethoate,Dimevur,dimevur
60-51-5,Dimethoate,Fosfamid,fosfamid
60-51-5,Dimethoate,Fosfotox,fosfotox
60-51-5,Dimethoate,Racusan,racusan
60-51-5,Dimethoate,Rebelate,rebelate
60-51-5,Dimethoate,Sinoratox,sinoratox
60-51-5,Dimethoate,Sistemin,sistemin
60-51-5,Dimethoate,Systoate,systoate
60-51-5,Dimethoate,Cygon,cygon
60-51-5,Dimethoate,Lurgo,lurgo
60-51-5,Dimethoate,Roxion,roxion
60-51-5,Dimethoate,Tara,tara
60-51-5,Dimethoate,Fosfatox R,fosfatox r
60-51-5,Dimethoate,Fosfotox R,fosfotox r
60-51-5,Dimethoate,Cygon insecticide,cygon insecticide
60-51-5,Dimethoate,De-fend,de-fend
60-51-5,Dimethoate,Fostion MM,fostion mm
60-51-5,Dimethoate,Rogor L,rogor l
60-51-5,Dimethoate,Rogor P,rogor p
60-51-5,Dimethoate,Cekuthoate,cekuthoate
